id,proba,label
2,1.763401087373495e-05,0
16,0.8389882445335388,1
20,2.3002276066108607e-05,0
33,1.0275726708641741e-05,0
34,0.00021515446132980287,0
42,1.148024693975458e-05,0
48,7.862913662393112e-06,0
60,0.00011822927626781166,0
63,2.321252213732805e-05,0
67,1.2974594937986694e-05,0
70,1.0645291695254855e-05,0
88,1.220207559526898e-05,0
100,8.598433487350121e-05,0
110,0.9999812841415405,1
115,7.448040560120717e-05,0
119,0.0008601716253906488,0
125,2.003374720516149e-05,0
139,1.0566762284724973e-05,0
141,2.3957047233125195e-05,0
148,0.0001176595178549178,0
156,8.766671271587256e-06,0
158,1.2588071513164323e-05,0
167,1.5115490896278061e-05,0
173,0.00014708984235767275,0
174,0.0037057276349514723,0
187,1.1909849490621127e-05,0
188,0.00010202493285760283,0
189,1.0534856301092077e-05,0
213,2.7580315872910433e-05,0
221,1.061030343407765e-05,0
226,8.19976230559405e-06,0
252,7.6216820161789656e-06,0
253,0.0006244221585802734,0
254,0.036157988011837006,0
267,1.3314969692146406e-05,0
301,1.0746395673777442e-05,0
310,1.6821210010675713e-05,0
316,0.00010200975521001965,0
327,1.437507125956472e-05,0
330,0.00022247932793106884,0
346,2.0466210116865113e-05,0
347,4.34255889558699e-05,0
352,4.7978861402953044e-05,0
371,1.0156632015423384e-05,0
379,0.00010192944318987429,0
387,9.15667915251106e-05,0
391,1.2139895261498168e-05,0
395,4.9164762458531186e-05,0
404,0.00012837917893193662,0
406,9.619448974262923e-06,0
413,9.268642315873876e-06,0
420,9.493933248450048e-06,0
432,1.0488572115718853e-05,0
439,5.3503677918342873e-05,0
442,0.9849978089332581,1
450,1.3205155482864939e-05,0
475,0.9999349117279053,1
478,0.9999969005584717,1
480,1.0093385753862094e-05,0
483,1.960350346053019e-05,0
508,7.819525308150332e-06,0
512,2.7135960408486426e-05,0
562,2.4656179448356852e-05,0
564,0.004635047633200884,0
586,7.743638889223803e-06,0
597,0.00645698606967926,0
620,1.3096097973175347e-05,0
632,0.9999973773956299,1
640,0.1235346645116806,0
644,7.945634934003465e-06,0
661,6.054039840819314e-05,0
662,0.006031283643096685,0
674,2.445052632538136e-05,0
691,7.453424586856272e-06,0
692,0.9774338603019714,1
701,0.17146803438663483,0
708,7.979913789313287e-06,0
721,8.46709226607345e-05,0
744,1.5727899153716862e-05,0
748,3.0339131626533344e-05,0
792,8.60964701132616e-06,0
798,0.9999969005584717,1
810,7.295398972928524e-06,0
813,9.398391739523504e-06,0
835,0.9999972581863403,1
839,9.235529432771727e-06,0
847,0.009291967377066612,0
860,8.28737120173173e-06,0
882,1.4565242963726632e-05,0
892,8.080688712652773e-05,0
910,0.0002206351637141779,0
915,3.0457900720648468e-05,0
935,1.4687375369248912e-05,0
942,7.297102911252296e-06,0
946,0.8546326756477356,1
948,5.492136551765725e-05,0
973,1.7593964003026485e-05,0
974,7.838819328753743e-06,0
980,2.379876605118625e-05,0
993,1.3141612726030871e-05,0
997,0.0012443324085325003,0
