id,proba,label
2,8.506924132234417e-06,0
16,1.7480489987065084e-05,0
20,7.73798456066288e-06,0
33,8.864436495059635e-06,0
34,3.6636080039897934e-05,0
42,6.519139333249768e-06,0
48,4.344251010479638e-06,0
60,5.286892337608151e-05,0
63,6.961499366298085e-06,0
67,1.048387184710009e-05,0
70,9.678137757873628e-06,0
88,5.217661509959726e-06,0
100,0.0008684690110385418,0
110,0.9999991655349731,1
115,0.0001434398873243481,0
119,2.3748661988065578e-05,0
125,1.0041712812380865e-05,0
139,5.621752734441543e-06,0
141,1.2408348084136378e-05,0
148,2.102816870319657e-05,0
156,5.593153218796942e-06,0
158,9.451034202356823e-06,0
167,4.620333857019432e-05,0
173,5.949919068370946e-05,0
174,0.00026795451412908733,0
187,5.804908141726628e-06,0
188,1.9016330043086782e-05,0
189,6.41009410173865e-06,0
213,1.026407062454382e-05,0
221,5.459749900182942e-06,0
226,1.08020849438617e-05,0
252,6.090979695727583e-06,0
253,2.461340045556426e-05,0
254,0.0010544599499553442,0
267,5.908537332288688e-06,0
301,8.076333870121744e-06,0
310,5.2802333811996505e-06,0
316,0.01831538788974285,0
327,0.0013220361433923244,0
330,1.5589352187816985e-05,0
346,8.020366294658743e-06,0
347,4.570287273963913e-06,0
352,1.6051044440246187e-05,0
371,6.515832865261473e-06,0
379,2.5007646399899386e-05,0
387,5.703287388314493e-05,0
391,9.873802810034249e-06,0
395,2.2136939151096158e-05,0
404,0.00011732073471648619,0
406,2.2929409169591963e-05,0
413,9.101334399019834e-06,0
420,6.7878231675422285e-06,0
432,7.49811006244272e-05,0
439,4.7516601625829935e-05,0
442,9.154051076620817e-05,0
450,8.370789146283641e-06,0
475,0.9999969005584717,1
478,0.9999986886978149,1
480,2.1596122678602114e-05,0
483,1.2338597116468009e-05,0
508,5.291671641316498e-06,0
512,2.6583977160044014e-05,0
562,4.744796569866594e-06,0
564,9.086971112992615e-05,0
586,6.252070761547657e-06,0
597,0.6991307139396667,1
620,4.377667210064828e-06,0
632,0.999998927116394,1
640,0.014881514012813568,0
644,3.037184251297731e-05,0
661,0.0026801186613738537,0
662,4.592212280840613e-05,0
674,5.067853635409847e-05,0
691,4.492417247092817e-06,0
692,0.9999450445175171,1
701,0.04073033854365349,0
708,6.109525656938786e-06,0
721,5.08984194311779e-05,0
744,1.9289058400318027e-05,0
748,3.376735185156576e-05,0
792,1.1917041774722748e-05,0
798,0.9999992847442627,1
810,5.517331373994239e-06,0
813,6.9668326432292815e-06,0
835,0.9999992847442627,1
839,7.2592888500366826e-06,0
847,0.00020050113380420953,0
860,5.1980882744828705e-06,0
882,0.00015420815907418728,0
892,1.2501612218329683e-05,0
910,2.6196710678050295e-05,0
915,1.0614372513373382e-05,0
935,1.4789896340516862e-05,0
942,5.239821803115774e-06,0
946,0.03235319256782532,0
948,1.0819406270456966e-05,0
973,1.4632458260166459e-05,0
974,4.5615788621944375e-06,0
980,8.917557352106087e-06,0
993,1.4494102288153954e-05,0
997,0.09504873305559158,0
