id,proba,label
5434,5.482927917910274e-06,0
5423,5.250386038824217e-06,0
5452,5.979405159450835e-06,0
5433,5.881058314116672e-06,0
5442,5.850984052813146e-06,0
5454,6.225148808880476e-06,0
5485,8.457491276203655e-06,0
5435,6.540411959576886e-06,0
5436,7.298529908439377e-06,0
5441,8.914469617593568e-06,0
5504,5.958143901807489e-06,0
5449,6.075257715565385e-06,0
5450,6.342572760331677e-06,0
5464,7.69426696933806e-06,0
5505,6.041429514880292e-06,0
5507,5.976941793051083e-06,0
5515,4.953513780492358e-06,0
5516,5.784263066743733e-06,0
5551,5.074678483651951e-06,0
5445,7.062702024995815e-06,0
5448,6.226330242498079e-06,0
5555,5.387344572227448e-06,0
5556,4.831527348869713e-06,0
5570,4.853865902987309e-06,0
5512,6.671966730209533e-06,0
5517,7.669045771763194e-06,0
5519,1.6923851944739e-05,0
5520,4.944650754623581e-06,0
5521,5.882415734959068e-06,0
5591,8.388762580580078e-06,0
5451,5.829674137203256e-06,0
5609,4.8419469749205746e-06,0
5617,5.825883818033617e-06,0
5530,0.000272225181106478,0
5619,4.817420631297864e-06,0
5534,6.5923754846153315e-06,0
5536,7.405338237731485e-06,0
5539,5.674366093444405e-06,0
5638,4.781103598361369e-06,0
5540,6.794403361709556e-06,0
5541,6.748141458956525e-06,0
5545,6.404777650459437e-06,0
5546,6.420237696147524e-06,0
5548,6.691338057862595e-06,0
5660,5.176189461053582e-06,0
5550,9.121979928750079e-06,0
5553,5.74888053961331e-06,0
5559,1.1028758308384567e-05,0
5565,7.02914485373185e-06,0
5669,6.1209334489831235e-06,0
5560,8.135291864164174e-06,0
5567,5.997771950205788e-06,0
5572,4.950717993779108e-06,0
5706,8.72297187015647e-06,0
5592,5.6708117881498765e-06,0
5714,5.4423608162323944e-06,0
5733,8.00764792074915e-06,0
5738,5.714029612136073e-06,0
5580,6.358616246870952e-06,0
5633,5.995924766466487e-06,0
5763,5.239052370598074e-06,0
31,5.68507994103129e-06,0
5586,8.812658052193001e-06,0
5717,8.578854249208234e-06,0
36,5.633307409880217e-06,0
222,0.9995251893997192,1
57,5.949559181317454e-06,0
68,7.961184564919677e-06,0
5593,9.139413123193663e-06,0
5594,6.074076281947782e-06,0
5597,5.6805606618581805e-06,0
250,4.7939834075805265e-06,0
287,6.024554295436246e-06,0
5599,5.139127097208984e-06,0
293,5.866304491064511e-06,0
325,6.087332621973474e-06,0
433,4.890269792667823e-06,0
446,6.871739969938062e-06,0
451,6.751894488843391e-06,0
453,5.993483682686929e-06,0
5603,5.406109721661778e-06,0
464,5.9460253396537155e-06,0
5608,1.2918024367536418e-05,0
5611,5.119413344800705e-06,0
474,6.968979050725466e-06,0
476,1.9657229131553322e-05,0
489,4.911292307951953e-06,0
572,8.591905498178676e-06,0
5613,6.807498266425682e-06,0
580,7.466002443834441e-06,0
5615,7.4748791121237446e-06,0
5616,6.093762294767657e-06,0
592,4.740635631605983e-06,0
5623,4.95403810418793e-06,0
633,8.822411473374814e-06,0
634,1.011295444186544e-05,0
5627,7.464179816452088e-06,0
5630,9.230017894878983e-06,0
5632,5.756588961958187e-06,0
5635,6.113191830081632e-06,0
5637,6.10148435953306e-06,0
5640,5.853456514159916e-06,0
5643,6.344920166156953e-06,0
5644,5.186535872780951e-06,0
706,4.740391432278557e-06,0
711,9.315831448475365e-06,0
765,6.680753358523361e-06,0
767,6.435372597479727e-06,0
5646,9.920523552864324e-06,0
768,5.9567637435975485e-06,0
769,5.208876700635301e-06,0
773,1.3508638403436635e-05,0
5647,9.59928729571402e-06,0
850,4.977817297913134e-06,0
858,7.168594493123237e-06,0
5650,5.460421562020201e-06,0
887,5.87316753808409e-06,0
5651,5.296937615639763e-06,0
5653,5.9544126997934654e-06,0
5656,8.145772881107405e-06,0
5658,7.192281827883562e-06,0
975,5.5108112064772286e-06,0
982,6.0532579482242e-06,0
997,6.062698048481252e-06,0
1021,5.922781838307856e-06,0
1033,4.987277861800976e-06,0
1038,6.354178822221002e-06,0
5659,2.05178621399682e-05,0
5661,7.104977612470975e-06,0
5662,8.326800525537692e-06,0
5663,5.1944512051704805e-06,0
1067,5.083077667222824e-06,0
1076,6.666738954663742e-06,0
1117,1.0675332305254415e-05,0
5673,9.155010047834367e-06,0
1176,5.258850251266267e-06,0
1220,6.784270681237103e-06,0
1229,4.927149348077364e-06,0
1260,7.464535883627832e-06,0
1263,8.28988504508743e-06,0
1266,6.98248322805739e-06,0
1275,5.3624944484909065e-06,0
1305,4.856491159443976e-06,0
1318,6.719359589624219e-06,0
1447,7.444417406077264e-06,0
1523,5.474761564983055e-06,0
1573,7.716127583989874e-06,0
1575,5.081478320789756e-06,0
1583,5.7248676057497505e-06,0
1602,7.867054591770284e-06,0
1619,6.748617579432903e-06,0
1627,7.197853392426623e-06,0
1641,6.230630788195413e-06,0
1659,5.026135113439523e-06,0
1678,7.5482766987988725e-06,0
1713,5.1322649596841075e-06,0
1755,5.1936781346739735e-06,0
1775,7.398095931421267e-06,0
1793,4.972000624547945e-06,0
1810,5.545796739170328e-06,0
1839,5.45613238500664e-06,0
1873,7.564440693386132e-06,0
1892,1.0802373253682163e-05,0
1893,6.346687314362498e-06,0
1920,7.144768460420892e-06,0
1928,6.842352831881726e-06,0
1934,5.308942490955815e-06,0
1935,6.494647550425725e-06,0
1997,7.494150850106962e-06,0
2005,5.3786279750056565e-06,0
2031,5.708757271349896e-06,0
2041,6.649556326010497e-06,0
2058,7.607462976011448e-06,0
2062,6.527146069856826e-06,0
